0,1
/data/examples/cat_dog/train/dog.6198.jpg,1
/data/examples/cat_dog/train/dog.4836.jpg,1
/data/examples/cat_dog/train/dog.3573.jpg,1
/data/examples/cat_dog/train/dog.6715.jpg,1
/data/examples/cat_dog/train/dog.11450.jpg,1
/data/examples/cat_dog/train/dog.5507.jpg,1
/data/examples/cat_dog/train/dog.5219.jpg,1
/data/examples/cat_dog/train/dog.2229.jpg,1
/data/examples/cat_dog/train/dog.5333.jpg,1
/data/examples/cat_dog/train/dog.7312.jpg,1
/data/examples/cat_dog/train/dog.11369.jpg,1
/data/examples/cat_dog/train/dog.8497.jpg,1
/data/examples/cat_dog/train/dog.3136.jpg,1
/data/examples/cat_dog/train/dog.8192.jpg,1
/data/examples/cat_dog/train/dog.1167.jpg,1
/data/examples/cat_dog/train/dog.2642.jpg,1
/data/examples/cat_dog/train/dog.11766.jpg,1
/data/examples/cat_dog/train/dog.6918.jpg,1
/data/examples/cat_dog/train/dog.9143.jpg,1
/data/examples/cat_dog/train/dog.9516.jpg,1
/data/examples/cat_dog/train/dog.10923.jpg,1
/data/examples/cat_dog/train/dog.10614.jpg,1
/data/examples/cat_dog/train/dog.1764.jpg,1
/data/examples/cat_dog/train/dog.3891.jpg,1
/data/examples/cat_dog/train/dog.10721.jpg,1
/data/examples/cat_dog/train/dog.594.jpg,1
/data/examples/cat_dog/train/dog.7421.jpg,1
/data/examples/cat_dog/train/dog.11827.jpg,1
/data/examples/cat_dog/train/dog.850.jpg,1
/data/examples/cat_dog/train/dog.1163.jpg,1
/data/examples/cat_dog/train/dog.4608.jpg,1
/data/examples/cat_dog/train/dog.11116.jpg,1
/data/examples/cat_dog/train/dog.11765.jpg,1
/data/examples/cat_dog/train/dog.7264.jpg,1
/data/examples/cat_dog/train/dog.1340.jpg,1
/data/examples/cat_dog/train/dog.11562.jpg,1
/data/examples/cat_dog/train/dog.876.jpg,1
/data/examples/cat_dog/train/dog.3942.jpg,1
/data/examples/cat_dog/train/dog.11784.jpg,1
/data/examples/cat_dog/train/dog.244.jpg,1
/data/examples/cat_dog/train/dog.9846.jpg,1
/data/examples/cat_dog/train/dog.10925.jpg,1
/data/examples/cat_dog/train/dog.7004.jpg,1
/data/examples/cat_dog/train/dog.11381.jpg,1
/data/examples/cat_dog/train/dog.7010.jpg,1
/data/examples/cat_dog/train/dog.5093.jpg,1
/data/examples/cat_dog/train/dog.5405.jpg,1
/data/examples/cat_dog/train/dog.6599.jpg,1
/data/examples/cat_dog/train/dog.6787.jpg,1
/data/examples/cat_dog/train/dog.6235.jpg,1
/data/examples/cat_dog/train/dog.7270.jpg,1
/data/examples/cat_dog/train/dog.11803.jpg,1
/data/examples/cat_dog/train/dog.282.jpg,1
/data/examples/cat_dog/train/dog.9576.jpg,1
/data/examples/cat_dog/train/dog.3203.jpg,1
/data/examples/cat_dog/train/dog.6925.jpg,1
/data/examples/cat_dog/train/dog.4060.jpg,1
/data/examples/cat_dog/train/dog.7142.jpg,1
/data/examples/cat_dog/train/dog.11710.jpg,1
/data/examples/cat_dog/train/dog.5382.jpg,1
/data/examples/cat_dog/train/dog.4778.jpg,1
/data/examples/cat_dog/train/dog.10116.jpg,1
/data/examples/cat_dog/train/dog.5119.jpg,1
/data/examples/cat_dog/train/dog.770.jpg,1
/data/examples/cat_dog/train/dog.11591.jpg,1
/data/examples/cat_dog/train/dog.3290.jpg,1
/data/examples/cat_dog/train/dog.5317.jpg,1
/data/examples/cat_dog/train/dog.9460.jpg,1
/data/examples/cat_dog/train/dog.9010.jpg,1
/data/examples/cat_dog/train/dog.518.jpg,1
/data/examples/cat_dog/train/dog.8700.jpg,1
/data/examples/cat_dog/train/dog.5198.jpg,1
/data/examples/cat_dog/train/dog.3426.jpg,1
/data/examples/cat_dog/train/dog.5423.jpg,1
/data/examples/cat_dog/train/dog.11231.jpg,1
/data/examples/cat_dog/train/dog.7880.jpg,1
/data/examples/cat_dog/train/dog.3709.jpg,1
/data/examples/cat_dog/train/dog.8456.jpg,1
/data/examples/cat_dog/train/dog.4442.jpg,1
/data/examples/cat_dog/train/dog.11833.jpg,1
/data/examples/cat_dog/train/dog.2043.jpg,1
/data/examples/cat_dog/train/dog.8298.jpg,1
/data/examples/cat_dog/train/dog.11503.jpg,1
/data/examples/cat_dog/train/dog.998.jpg,1
/data/examples/cat_dog/train/dog.10287.jpg,1
/data/examples/cat_dog/train/dog.1038.jpg,1
/data/examples/cat_dog/train/dog.7883.jpg,1
/data/examples/cat_dog/train/dog.3156.jpg,1
/data/examples/cat_dog/train/dog.1768.jpg,1
/data/examples/cat_dog/train/dog.10382.jpg,1
/data/examples/cat_dog/train/dog.2558.jpg,1
/data/examples/cat_dog/train/dog.10506.jpg,1
/data/examples/cat_dog/train/dog.11639.jpg,1
/data/examples/cat_dog/train/dog.7334.jpg,1
/data/examples/cat_dog/train/dog.10106.jpg,1
/data/examples/cat_dog/train/dog.5185.jpg,1
/data/examples/cat_dog/train/dog.6709.jpg,1
/data/examples/cat_dog/train/dog.8895.jpg,1
/data/examples/cat_dog/train/dog.11749.jpg,1
/data/examples/cat_dog/train/dog.10532.jpg,1
/data/examples/cat_dog/train/dog.5027.jpg,1
/data/examples/cat_dog/train/dog.7616.jpg,1
/data/examples/cat_dog/train/dog.10173.jpg,1
/data/examples/cat_dog/train/dog.8964.jpg,1
/data/examples/cat_dog/train/dog.3652.jpg,1
/data/examples/cat_dog/train/dog.10493.jpg,1
/data/examples/cat_dog/train/dog.6712.jpg,1
/data/examples/cat_dog/train/dog.7663.jpg,1
/data/examples/cat_dog/train/dog.5667.jpg,1
/data/examples/cat_dog/train/dog.2906.jpg,1
/data/examples/cat_dog/train/dog.686.jpg,1
/data/examples/cat_dog/train/dog.2287.jpg,1
/data/examples/cat_dog/train/dog.10742.jpg,1
/data/examples/cat_dog/train/dog.5487.jpg,1
/data/examples/cat_dog/train/dog.2277.jpg,1
/data/examples/cat_dog/train/dog.8198.jpg,1
/data/examples/cat_dog/train/dog.11572.jpg,1
/data/examples/cat_dog/train/dog.2042.jpg,1
/data/examples/cat_dog/train/dog.11138.jpg,1
/data/examples/cat_dog/train/dog.7238.jpg,1
/data/examples/cat_dog/train/dog.11247.jpg,1
/data/examples/cat_dog/train/dog.2776.jpg,1
/data/examples/cat_dog/train/dog.3940.jpg,1
/data/examples/cat_dog/train/dog.11021.jpg,1
/data/examples/cat_dog/train/dog.5845.jpg,1
/data/examples/cat_dog/train/dog.12212.jpg,1
/data/examples/cat_dog/train/dog.1069.jpg,1
/data/examples/cat_dog/train/dog.8645.jpg,1
/data/examples/cat_dog/train/dog.1204.jpg,1
/data/examples/cat_dog/train/dog.9518.jpg,1
/data/examples/cat_dog/train/dog.3289.jpg,1
/data/examples/cat_dog/train/dog.5414.jpg,1
/data/examples/cat_dog/train/dog.11940.jpg,1
/data/examples/cat_dog/train/dog.2934.jpg,1
/data/examples/cat_dog/train/dog.2655.jpg,1
/data/examples/cat_dog/train/dog.7252.jpg,1
/data/examples/cat_dog/train/dog.8521.jpg,1
/data/examples/cat_dog/train/dog.853.jpg,1
/data/examples/cat_dog/train/dog.5241.jpg,1
/data/examples/cat_dog/train/dog.6662.jpg,1
/data/examples/cat_dog/train/dog.11444.jpg,1
/data/examples/cat_dog/train/dog.1949.jpg,1
/data/examples/cat_dog/train/dog.8703.jpg,1
/data/examples/cat_dog/train/dog.521.jpg,1
/data/examples/cat_dog/train/dog.3512.jpg,1
/data/examples/cat_dog/train/dog.7294.jpg,1
/data/examples/cat_dog/train/dog.12437.jpg,1
/data/examples/cat_dog/train/dog.8479.jpg,1
/data/examples/cat_dog/train/dog.11970.jpg,1
/data/examples/cat_dog/train/dog.281.jpg,1
/data/examples/cat_dog/train/dog.507.jpg,1
/data/examples/cat_dog/train/dog.9961.jpg,1
/data/examples/cat_dog/train/dog.9366.jpg,1
/data/examples/cat_dog/train/dog.11762.jpg,1
/data/examples/cat_dog/train/dog.1718.jpg,1
/data/examples/cat_dog/train/dog.9586.jpg,1
/data/examples/cat_dog/train/dog.8611.jpg,1
/data/examples/cat_dog/train/dog.4006.jpg,1
/data/examples/cat_dog/train/dog.1980.jpg,1
/data/examples/cat_dog/train/dog.3274.jpg,1
/data/examples/cat_dog/train/dog.768.jpg,1
/data/examples/cat_dog/train/dog.9662.jpg,1
/data/examples/cat_dog/train/dog.12425.jpg,1
/data/examples/cat_dog/train/dog.11680.jpg,1
/data/examples/cat_dog/train/dog.12229.jpg,1
/data/examples/cat_dog/train/dog.3711.jpg,1
/data/examples/cat_dog/train/dog.1560.jpg,1
/data/examples/cat_dog/train/dog.8768.jpg,1
/data/examples/cat_dog/train/dog.1097.jpg,1
/data/examples/cat_dog/train/dog.5497.jpg,1
/data/examples/cat_dog/train/dog.6493.jpg,1
/data/examples/cat_dog/train/dog.8179.jpg,1
/data/examples/cat_dog/train/dog.9538.jpg,1
/data/examples/cat_dog/train/dog.7749.jpg,1
/data/examples/cat_dog/train/dog.8178.jpg,1
/data/examples/cat_dog/train/dog.7074.jpg,1
/data/examples/cat_dog/train/dog.1636.jpg,1
/data/examples/cat_dog/train/dog.5505.jpg,1
/data/examples/cat_dog/train/dog.2781.jpg,1
/data/examples/cat_dog/train/dog.10177.jpg,1
/data/examples/cat_dog/train/dog.10745.jpg,1
/data/examples/cat_dog/train/dog.3256.jpg,1
/data/examples/cat_dog/train/dog.1001.jpg,1
/data/examples/cat_dog/train/dog.952.jpg,1
/data/examples/cat_dog/train/dog.6294.jpg,1
/data/examples/cat_dog/train/dog.6057.jpg,1
/data/examples/cat_dog/train/dog.3854.jpg,1
/data/examples/cat_dog/train/dog.3778.jpg,1
/data/examples/cat_dog/train/dog.1662.jpg,1
/data/examples/cat_dog/train/dog.2767.jpg,1
/data/examples/cat_dog/train/dog.4157.jpg,1
/data/examples/cat_dog/train/dog.546.jpg,1
/data/examples/cat_dog/train/dog.9175.jpg,1
/data/examples/cat_dog/train/dog.3753.jpg,1
/data/examples/cat_dog/train/dog.10034.jpg,1
/data/examples/cat_dog/train/dog.922.jpg,1
/data/examples/cat_dog/train/dog.9726.jpg,1
